"model_name","src_path","is_parsed","ref_resolving_error","syntax_error","error_codes"
"abstractprocess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/issue961/abstractprocess.aadl","true","0","0","[]"
"fg15","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg15.aadl","true","0","0","[]"
"fg15","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg15.aadl","true","0","0","[]"
"fg15","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg15.aadl","true","0","0","[]"
"fg15","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg15.aadl","true","0","0","[]"
"transmission_time","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/analyses/org.osate.analysis.flows.tests/models/latencytest/transmission_time.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"sc1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/sc1.aadl","true","0","0","[]"
"sc1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/sc1.aadl","true","0","0","[]"
"sc1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/sc1.aadl","true","0","0","[]"
"sc1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/sc1.aadl","true","0","0","[]"
"sc1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/sc1.aadl","true","0","0","[]"
"sc1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/sc1.aadl","true","0","0","[]"
"JustSubrogram_process_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustSubprogram_process_fg.aadl","true","0","0","[]"
"JustSubrogram_process_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustSubprogram_process_fg.aadl","true","0","0","[]"
"properties_on_type_in_error_event","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/Properties/properties_on_type_in_error_event.aadl","true","0","0","[]"
"fg8","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg8.aadl","true","0","0","[]"
"fg8","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg8.aadl","true","0","0","[]"
"fg8","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg8.aadl","true","0","0","[]"
"fg8","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg8.aadl","true","0","0","[]"
"JustSubprogramGroup_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustSubprogramGroup_system.aadl","true","0","0","[]"
"JustSubprogramGroup_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustSubprogramGroup_system.aadl","true","0","0","[]"
"JustSubprogramGroup_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustSubprogramGroup_system.aadl","true","0","0","[]"
"JustSubprogramGroup_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustSubprogramGroup_system.aadl","true","0","0","[]"
"JustData_process","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustData_process.aadl","true","0","0","[]"
"JustData_process","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustData_process.aadl","true","0","0","[]"
"event_with_no_error","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/Transitions/event_with_no_error.aadl","true","0","0","[]"
"issue","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue818/issue.aadl","true","0","0","[]"
"error_events_in_component_error_behavior","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/Events/error_events_in_component_error_behavior.aadl","true","0","0","[]"
"DigitalControlSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/alisa/org.osate.assure.tests/models/SimpleControlSystem/aadl/DigitalControlSystem.aadl","true","0","0","[]"
"DigitalControlSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/alisa/org.osate.assure.tests/models/SimpleControlSystem/aadl/DigitalControlSystem.aadl","true","0","0","[]"
"DigitalControlSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/alisa/org.osate.assure.tests/models/SimpleControlSystem/aadl/DigitalControlSystem.aadl","true","0","0","[]"
"DigitalControlSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/alisa/org.osate.assure.tests/models/SimpleControlSystem/aadl/DigitalControlSystem.aadl","true","0","0","[]"
"DigitalControlSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/alisa/org.osate.assure.tests/models/SimpleControlSystem/aadl/DigitalControlSystem.aadl","true","0","0","[]"
"typed_source_without_types","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/OutgoingPropagationConditions/typed_source_without_types.aadl","true","0","0","[]"
"SharedData_to_Data_Nested_in_Thread","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2161/SharedData_to_Data_Nested_in_Thread.aadl","true","0","0","[]"
"SharedData_to_Data_Nested_in_Thread","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2161/SharedData_to_Data_Nested_in_Thread.aadl","true","0","0","[]"
"SharedData_to_Data_Nested_in_Thread","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2161/SharedData_to_Data_Nested_in_Thread.aadl","true","0","0","[]"
"SharedData_to_Data_Nested_in_Thread","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2161/SharedData_to_Data_Nested_in_Thread.aadl","true","0","0","[]"
"TestDataAccessClassifier","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestDataAccessClassifier.aadl","true","0","0","[]"
"TestDataAccessClassifier","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestDataAccessClassifier.aadl","true","0","0","[]"
"TestDataAccessClassifier","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestDataAccessClassifier.aadl","true","0","0","[]"
"TestDataAccessClassifier","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestDataAccessClassifier.aadl","true","0","0","[]"
"TestDataAccessClassifier","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue582/TestDataAccessClassifier.aadl","true","0","0","[]"
"properties_on_path","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/Properties/properties_on_path.aadl","true","0","0","[]"
"fg11","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg11.aadl","true","0","0","[]"
"fg11","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg11.aadl","true","0","0","[]"
"fg11","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg11.aadl","true","0","0","[]"
"fg11","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1447/fg11.aadl","true","0","0","[]"
"P4","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2356/P4.aadl","true","0","0","[]"
"P4","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2356/P4.aadl","true","0","0","[]"
"P3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2356/P3.aadl","true","0","0","[]"
"P3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2356/P3.aadl","true","0","0","[]"
"binding_reference_test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/Propagations/binding_reference_test.aadl","true","0","0","[]"
"data_to_access","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2057/data_to_access.aadl","true","0","0","[]"
"JustData_process_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustData_process_fg.aadl","true","0","0","[]"
"JustData_process_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue2032/JustData_process_fg.aadl","true","0","0","[]"
"Issue1977","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/issue1977/Issue1977.aadl","true","0","0","[]"
"missing_data_propagation","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/BindingPaths/missing_data_propagation.aadl","true","0","0","[]"
"separated_inherited_memory_binding","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/BindingPaths/separated_inherited_memory_binding.aadl","true","0","0","[]"
"separated_inherited_memory_binding","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/BindingPaths/separated_inherited_memory_binding.aadl","true","0","0","[]"
"UnmappedModes","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/core/org.osate.core.tests/models/Issue1092/UnmappedModes.aadl","true","0","0","[]"
"properties_on_propagation","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/Properties/properties_on_propagation.aadl","true","0","0","[]"
"no_parition_latency","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/analyses/org.osate.analysis.flows.tests/models/FlowLatencyCodeCoverage/no_parition_latency.aadl","true","0","0","[]"
"destination_type_from_condition_expression","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/emv2/org.osate.aadl2.errormodel.tests/models/instantiation/OutgoingPropagationConditions/destination_type_from_condition_expression.aadl","true","0","0","[]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"CasePositionControl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/osate2/examples/org.osate.examples/examples/stepper-motor/packages/CasePositionControl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
